time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,-0.242183349198,3.6544584227,18.352776346,0.156877105112,0.0604843011314,0.0,-0.53616512307,3.52891304633,5.30481653298,-0.0622477501029,0.0610732724214,0.0,441.83952146548637,441.9422913565559,441.16893698149175,443.3976737209679
2.940000000000002,-0.27543067491,3.86864013804,18.6708099629,0.153553096256,0.0639572668974,0.0,-0.572391398015,3.61006643039,5.29635558043,-0.0443725119748,0.0505886095281,0.0,437.1537614874273,436.2814159048352,434.9389178325779,436.4314802175987
3.000000000000002,-0.311272566376,4.08846746249,18.9938760144,0.150713616163,0.06699167534,0.0,-0.622624802042,3.71694701157,5.47160909526,-0.0539991864666,0.0505431967976,0.0,491.6894421112206,491.6874272548679,493.4398125136684,492.7273947448012
3.0600000000000023,-0.350061129164,4.3143129506,19.3254496027,0.147628502253,0.069942229277,0.0,-0.670599524142,3.81070561729,5.58027771594,-0.0467027281986,0.0462916322907,0.0,474.07153733784287,473.7460147997452,474.9602565891475,475.51810488718627
3.1200000000000023,-0.391244435737,4.54456506057,19.6559041803,0.144716716654,0.0724542749868,0.0,-0.702409180441,3.86417588944,5.43563738915,-0.0524585779884,0.0310981802444,0.0,393.5730976743516,392.1651562477704,392.9219240985107,392.3860130102423
3.1800000000000024,-0.434778957249,4.77876978069,19.9832417286,0.141437954677,0.0752321066671,0.0,-0.748955071512,3.94220267289,5.47541923096,-0.0594233560711,0.0663391317867,0.0,451.2725655419508,454.10993571340396,453.6776444480143,453.11602516619024
3.2400000000000024,-0.481097981255,5.0174454293,20.312091407,0.137291731979,0.0790346087065,0.0,-0.795358061447,4.01319966992,5.48619287835,-0.108590194026,0.0566708983088,0.0,444.4555351997122,443.66517447817023,446.4993178578594,442.4643758121627
3.3000000000000025,-0.53046300528,5.26059998049,20.6440037023,0.130533967148,0.0819474716776,0.0,-0.850440250231,4.09108514913,5.57717668891,-0.122255800726,0.022680226144,0.0,470.35136496870143,467.71218618776885,469.937921969804,468.86658454046557
3.3600000000000025,-0.582836449493,5.50771206209,20.9771801826,0.123903482374,0.0837920068529,0.0,-0.895504993635,4.14533259353,5.52908171119,-0.0937849039265,0.0433155001784,0.0,424.65616275364977,426.4233188818595,424.9504935380707,427.3726768850677
3.4200000000000026,-0.638480664467,5.75872154691,21.3137362685,0.118456186708,0.0859569786488,0.0,-0.959510957238,4.22081059432,5.68869107939,-0.0853866980603,0.0148861399408,0.0,490.652129086898,488.5369654376868,489.13431273276376,489.75334252419407
